city_ascii,lat,lng,country
Ashland,39.8782,-75.0085, United States
Moree,-29.4699,149.8301,Australia
Lake Carmel,41.4612,-73.6681, United States
Clinton,40.1468,-88.9633, United States
Hyrum,41.6321,-111.8428, United States
Mahtomedi,45.0619,-92.966, United States
Decorah,43.3016,-91.7846, United States
Bayport,40.746,-73.0546, United States
Fruitland Park,28.8601,-81.9191, United States
Whitestown,39.9706,-86.3609, United States
Laurel Hill,38.7026,-77.2422, United States
Tillamook,45.4562,-123.8331, United States
Country Club Estates,31.2113,-81.4622, United States
Castle Shannon,40.3665,-80.0194, United States
Applewood,39.7524,-105.1604, United States
Bellevue,41.2743,-82.8395, United States
Burton,32.4233,-80.7454, United States
Nolensville,35.9572,-86.672, United States
Airway Heights,47.6459,-117.5792, United States
Pingree Grove,42.0857,-88.4362, United States
Crete,41.4399,-87.6231, United States
Jennings Lodge,45.3926,-122.6153, United States
Bridge City,30.0297,-93.8406, United States
Sangaree,33.0328,-80.1253, United States
Alliance,42.1025,-102.8766, United States
Chestnut Ridge,41.0829,-74.0551, United States
Lugoff,34.2216,-80.6849, United States
Black Mountain,35.6142,-82.3275, United States
Menominee,45.122,-87.6234, United States
Trinidad,37.175,-104.4908, United States
Niagara,43.1154,-78.981, United States
Brooksville,28.5405,-82.3903, United States
Millis,42.1693,-71.3626, United States
West Haven-Sylvan,45.5164,-122.7654, United States
West Vero Corridor,27.6378,-80.4855, United States
Roanoke,33.0148,-97.2268, United States
Pleasant Hills,40.3298,-79.9596, United States
Omak,48.4228,-119.5159, United States
Village Green-Green Ridge,39.8638,-75.4256, United States
St. Rose,29.9649,-90.3088, United States
Dalhart,36.0579,-102.5123, United States
Island Lake,42.2784,-88.1999, United States
Almirante,9.3,-82.4,Panama
Oak Grove,39.0073,-94.1278, United States
Monona,43.054,-89.3334, United States
North Weeki Wachee,28.5591,-82.5537, United States
Westphalia,38.8385,-76.8232, United States
Ahuimanu,21.4379,-157.8404, United States
Hollymead,38.1266,-78.4386, United States
Brazil,39.5232,-87.1243, United States
Oak Brook,41.8372,-87.9512, United States
Montrose,37.52,-77.3772, United States
Rabaul,-4.2055,152.1434,Papua New Guinea
Gilberts,42.1096,-88.3716, United States
Puerto Aysen,-45.3999,-72.7,Chile
Fair Lakes,38.853,-77.3885, United States
Felida,45.7138,-122.7103, United States
Vinton,37.2746,-79.8888, United States
Waller,47.2035,-122.3699, United States
Chardon,41.5803,-81.2081, United States
Cumberland Hill,41.9736,-71.4605, United States
Cedar Hills,45.5047,-122.8052, United States
Richland Hills,32.8095,-97.2273, United States
Hillside,41.8674,-87.9019, United States
Sound Beach,40.9578,-72.9726, United States
Brookhaven,39.8715,-75.3918, United States
Fort Dix,40.0059,-74.6089, United States
Firebaugh,36.8534,-120.4537, United States
Willits,39.4047,-123.3494, United States
Long Grove,42.1968,-88.0057, United States
Deniliquin,-35.5296,144.95,Australia
Fishersville,38.1004,-78.9686, United States
Briarcliff Manor,41.14,-73.844, United States
Crestwood Village,39.9568,-74.3524, United States
Jefferson,43.0044,-88.8084, United States
Ayer,42.5628,-71.5718, United States
Raritan,40.5732,-74.6431, United States
Long Branch,38.8302,-77.2713, United States
Fort Belvoir,38.7119,-77.1459, United States
Hastings-on-Hudson,40.9902,-73.8801, United States
Ripon,43.8436,-88.8386, United States
El Calafate,-50.3333,-72.3,Argentina
Brentwood,38.6194,-90.3476, United States
Hamilton,42.6267,-70.858, United States
Templeton,35.556,-120.7182, United States
Logan,39.5386,-82.4063, United States
Orting,47.0966,-122.2111, United States
La Junta,37.9796,-103.5473, United States
Odessa,28.182,-82.553, United States
Abingdon,36.7089,-81.9713, United States
Shorewood,44.9131,-93.5796, United States
Robinwood,39.6266,-77.663, United States
West Long Branch,40.2883,-74.0185, United States
Green Cove Springs,29.9904,-81.6807, United States
Albion,43.246,-78.1902, United States
Dry Run,39.1047,-84.3307, United States
Princeton,41.3809,-89.4648, United States
Lake Dallas,33.1277,-97.0234, United States
Oberlin,41.2857,-82.2197, United States
Southwest Ranches,26.0477,-80.3752, United States
Salem,38.6278,-88.9579, United States
Latrobe,40.3125,-79.3826, United States
Flushing,43.0637,-83.8403, United States
Blair,41.5417,-96.1361, United States
Camp Hill,40.2422,-76.9274, United States
Old Forge,41.3705,-75.7409, United States
Rathdrum,47.7995,-116.8908, United States
Jersey Village,29.8903,-95.5721, United States
South Boston,36.7132,-78.9135, United States
Downingtown,40.0076,-75.7019, United States
Sheboygan Falls,43.729,-87.8266, United States
Pahokee,26.8202,-80.6622, United States
Cherry Valley,33.9797,-116.9694, United States
Manhasset,40.7884,-73.6943, United States
Medina,43.2197,-78.3888, United States
Columbiana,40.8871,-80.6749, United States
Middletown,38.241,-85.5215, United States
Bel Aire,37.7749,-97.2457, United States
Venice Gardens,27.0694,-82.4054, United States
Maryville,38.7261,-89.9645, United States
Carnegie,40.408,-80.0861, United States
Port Jefferson,40.9465,-73.0579, United States
Eaton,39.7506,-84.6342, United States
Mecca,33.5767,-116.0645, United States
West Boylston,42.369,-71.7846, United States
North Springfield,38.8024,-77.2028, United States
Campbell,41.0777,-80.5903, United States
Erseke,40.3333,20.6833,Albania
Grand Blanc,42.9258,-83.6181, United States
Esperance,-33.8573,121.8889,Australia
Mascoutah,38.5191,-89.8045, United States
Baldwinsville,43.157,-76.3319, United States
South Cleveland,35.1097,-84.9097, United States
Summit,47.1694,-122.3628, United States
Crookston,47.7747,-96.6062, United States
Carl Junction,37.1669,-94.5468, United States
Prien,30.1595,-93.2608, United States
Cheraw,34.6954,-79.9083, United States
Blandon,40.4446,-75.8799, United States
Dryden,49.7833,-92.8333,Canada
Selah,46.6482,-120.5389, United States
Terrace Heights,46.6024,-120.4482, United States
Woodlake,36.4124,-119.0999, United States
Olivette,38.6725,-90.3784, United States
Batesville,39.2974,-85.2139, United States
Los Fresnos,26.075,-97.4877, United States
Covington,37.7785,-79.9868, United States
Sallisaw,35.4605,-94.807, United States
Southwood Acres,41.961,-72.5719, United States
Dock Junction,31.2031,-81.5156, United States
Bernardsville,40.7268,-74.5918, United States
Duvall,47.7354,-121.9725, United States
Colonie,42.7199,-73.8333, United States
Fort Riley,39.1111,-96.8138, United States
Jasper,30.9221,-93.9947, United States
Grand Ledge,42.7534,-84.7448, United States
Ashland,37.7597,-77.4716, United States
Breckenridge,39.4994,-106.0433, United States
San Juan del Sur,11.25,-85.86,Nicaragua
Oceano,35.1019,-120.609, United States
Milan,42.0815,-83.6854, United States
Fruitvale,39.0933,-108.479, United States
Broadview,41.8584,-87.8562, United States
Clover,35.1123,-81.2201, United States
Joshua,32.4583,-97.3851, United States
Manhattan,41.4274,-87.9802, United States
Winters,38.532,-121.9781, United States
Butler,40.9989,-74.3472, United States
Rockmart,34.0103,-85.0441, United States
Ancient Oaks,40.536,-75.5852, United States
Delta,38.756,-108.0771, United States
Canovanas,18.3782,-65.9056,Puerto Rico
Quarryville,39.8957,-76.1617, United States
Orosi,36.5434,-119.2903, United States
Victor Harbor,-35.5596,138.6173,Australia
Quincy,47.2347,-119.8522, United States
Catalina,32.4849,-110.8996, United States
Seaford,38.6539,-75.6117, United States
Mansfield Center,42.0225,-71.218, United States
Emerson,40.9748,-74.0239, United States
Citrus Hills,28.887,-82.4311, United States
McGregor,26.5611,-81.9134, United States
Hampton,33.3835,-84.2854, United States
Larose,29.5669,-90.3751, United States
Seville,41.0208,-81.8671, United States
Ione,38.3613,-120.9422, United States
Park City,37.8102,-97.3255, United States
York,40.8698,-97.5943, United States
Big Stone Gap,36.8626,-82.7769, United States
Clear Lake,43.1346,-93.374, United States
Norwich,42.5333,-75.5227, United States
Oakdale,30.8158,-92.6541, United States
Centerville,32.6341,-83.6854, United States
Inwood,28.0391,-81.7677, United States
Antigo,45.1415,-89.1556, United States
Scotia,42.8321,-73.9607, United States
Round Lake Park,42.3308,-88.0749, United States
River Oaks,32.7767,-97.3984, United States
West Slope,45.4962,-122.7731, United States
Half Moon,34.8298,-77.4591, United States
Pittston,41.3274,-75.7885, United States
Ormond-by-the-Sea,29.3437,-81.0677, United States
Wapato,46.4434,-120.4215, United States
Swainsboro,32.5866,-82.3345, United States
Altoona,44.803,-91.4387, United States
Hastings,42.6498,-85.2886, United States
South Beloit,42.4821,-89.0247, United States
White Oak,40.3415,-79.8007, United States
Fairfield,40.8828,-74.3041, United States
Revelstoke,51.0005,-118.1833,Canada
Thomaston,41.6696,-73.0859, United States
Sebastopol,38.4,-122.8277, United States
Rolesville,35.9241,-78.466, United States
Estes Park,40.3703,-105.5222, United States
South Lockport,43.1377,-78.6864, United States
Southeast Arcadia,27.1862,-81.8521, United States
Galliano,29.4471,-90.3096, United States
West Concord,42.4518,-71.4035, United States
Pomona,39.4687,-74.5501, United States
Hales Corners,42.941,-88.0491, United States
Benton,38.011,-88.9179, United States
Heyin,36.0451,101.4242,China
Plaistow,42.8403,-71.096, United States
Gettysburg,39.8304,-77.2339, United States
Eden Isle,30.2279,-89.7987, United States
Grove,36.5929,-94.7878, United States
Robinson,39.0089,-87.7333, United States
Fort Scott,37.8283,-94.7038, United States
Aberdeen,35.1351,-79.4319, United States
New Roads,30.6959,-91.4537, United States
Creston,41.0597,-94.365, United States
Auburn,34.0157,-83.8319, United States
Sudden Valley,48.7199,-122.3468, United States
Escalon,37.7912,-120.9981, United States
Seminole,32.7215,-102.6504, United States
Brighton,42.5298,-83.7847, United States
Wilmington Manor,39.6858,-75.5849, United States
Ogden,34.2656,-77.7965, United States
Berlin,39.7915,-74.9375, United States
Devils Lake,48.1131,-98.8753, United States
Fairfax,37.9884,-122.595, United States
Carbondale,39.3947,-107.2145, United States
Fort Pierce North,27.4736,-80.3594, United States
San Antonio,18.4468,-66.3002,Puerto Rico
Lamar,38.074,-102.6155, United States
Kasson,44.0333,-92.7481, United States
Haddon Heights,39.8791,-75.0645, United States
Corona de Tucson,31.9495,-110.7836, United States
Ojai,34.4487,-119.2469, United States
Marshall,42.2617,-84.9597, United States
Marengo,42.2312,-88.6153, United States
Happy Valley,53.3,-60.3,Canada
Silvis,41.4975,-90.4101, United States
Pinehurst,42.5334,-71.234, United States
Baltimore Highlands,39.2355,-76.6367, United States
Aledo,32.6974,-97.607, United States
Monticello,41.6523,-74.6876, United States
Calipatria,33.1493,-115.5056, United States
Evergreen,48.2308,-114.27, United States
Lake Shore,45.6911,-122.6911, United States
Dayton,40.3815,-74.5137, United States
Pulaski,35.1933,-87.035, United States
San Pablo Villa de Mitla,16.917,-96.4,Mexico
Marion,36.8389,-81.5135, United States
Philadelphia,32.7761,-89.1221, United States
Highlands,29.813,-95.0577, United States
Pembroke,34.6766,-79.1934, United States
Vandenberg Village,34.7111,-120.4623, United States
Whitefish,48.4333,-114.3593, United States
Southgate,27.3082,-82.5096, United States
Mount Shasta,41.3206,-122.315, United States
Richfield,38.7628,-112.0926, United States
Chehalis,46.6637,-122.9647, United States
Zuni Pueblo,35.0708,-108.8484, United States
Pinson,33.7057,-86.6674, United States
Palmyra,40.31,-76.5945, United States
Delafield,43.072,-88.3913, United States
Diamondhead,30.3791,-89.3707, United States
Saranac Lake,44.3246,-74.1315, United States
Waupaca,44.3508,-89.0721, United States
Sappington,38.526,-90.373, United States
Helena Valley Southeast,46.6175,-111.9186, United States
Inverness,42.1152,-88.1019, United States
Strathmore,40.4018,-74.2194, United States
Lockwood,45.8199,-108.4072, United States
Banff,51.178,-115.5719,Canada
Young,-34.3096,148.29,Australia
Yarmouth,43.8308,-66.1126,Canada
Hughson,37.602,-120.866, United States
Charlestown,38.427,-85.6677, United States
Webster City,42.4623,-93.8167, United States
Ashland,40.7811,-76.3451, United States
Hubbard,41.1595,-80.5672, United States
Porters Neck,34.2942,-77.7695, United States
River Rouge,42.2731,-83.1246, United States
Winsted,41.9268,-73.0674, United States
Waite Park,45.5313,-94.2528, United States
Cotati,38.3279,-122.7092, United States
Flowery Branch,34.1713,-83.9142, United States
Beebe,35.0714,-91.8998, United States
Morrow,33.5816,-84.3392, United States
Rockton,42.45,-89.0631, United States
Franklin,37.3277,-120.5321, United States
Homeland,33.7459,-117.1132, United States
Fairlawn,41.127,-81.6215, United States
Woodlake,37.4216,-77.6783, United States
Withamsville,39.0628,-84.2808, United States
Middleborough Center,41.8945,-70.926, United States
Gaoual,11.754,-13.213,Guinea
Gold River,38.6268,-121.2487, United States
Green,43.1509,-123.3854, United States
Salida,38.53,-105.9984, United States
Glastonbury Center,41.7019,-72.6002, United States
Wellington,37.2622,-97.4281, United States
Whiteville,34.3306,-78.7013, United States
New London,44.395,-88.7394, United States
Perry,41.8387,-94.0938, United States
LaFayette,34.7089,-85.2814, United States
Camp Pendleton North,33.3148,-117.3162, United States
Middleton,43.7116,-116.6153, United States
Villa Hills,39.0638,-84.5947, United States
Yreka,41.7292,-122.6311, United States
Payette,44.0789,-116.9256, United States
Hempstead,30.0996,-96.0781, United States
Harrison,35.1275,-85.1464, United States
Charles City,43.0644,-92.6745, United States
Summit View,47.1343,-122.3468, United States
Northgate,39.2531,-84.5943, United States
Marshfield,37.3414,-92.9116, United States
New Bremen,40.4355,-84.3775, United States
Santa Clara,37.1311,-113.656, United States
Providence,41.7033,-111.8122, United States
Mount Horeb,43.006,-89.7317, United States
McCook,40.2046,-100.6213, United States
Mentor-on-the-Lake,41.7135,-81.365, United States
Albertville,45.2364,-93.6618, United States
Lake of the Woods,38.3343,-77.7599, United States
Clarkston,46.4152,-117.0502, United States
Jackson,38.3485,-120.7728, United States
Carnarvon,-24.8998,113.6501,Australia
Osceola,35.6941,-89.9935, United States
North Star,39.755,-75.7331, United States
Sandwich,41.6496,-88.6177, United States
Midland Park,40.9952,-74.1411, United States
Dos Palos,36.9854,-120.6337, United States
Thurmont,39.621,-77.4076, United States
Herkimer,43.0282,-74.9928, United States
Monument,39.0736,-104.8468, United States
Florence,38.3835,-105.1114, United States
Connellsville,40.0158,-79.5899, United States
Northport,40.9036,-73.3446, United States
La Feria,26.1544,-97.8256, United States
Geneva,41.8006,-80.9462, United States
Crystal City,28.6909,-99.8257, United States
Torrington,42.0658,-104.1623, United States
Edgerton,42.8386,-89.0698, United States
Baywood,40.7533,-73.29, United States
Lowell,42.9351,-85.3457, United States
Spring Valley Lake,34.4988,-117.2684, United States
Forsyth,36.686,-93.1016, United States
Hiawatha,42.0545,-91.691, United States
West Dundee,42.0984,-88.3072, United States
Wynne,35.2326,-90.7895, United States
Smithville,39.4934,-74.4782, United States
Dunbar,38.3688,-81.7345, United States
Lincolnshire,42.1957,-87.9182, United States
Tyrone,33.4752,-84.5941, United States
Ralston,41.2005,-96.0354, United States
Utuado,18.2698,-66.705,Puerto Rico
Fair Plain,42.0823,-86.4515, United States
Hudsonville,42.8631,-85.8628, United States
Pleasantville,41.1378,-73.7827, United States
New Cumberland,40.2298,-76.8763, United States
Kenwood,39.2068,-84.3744, United States
San Martin,37.0829,-121.5963, United States
Huron,36.204,-120.0961, United States
